シフト,,委員長,副委員長,総務局,,,,,,,,,,,,,,,,,,,,,,,,,,,企画局,,,,,,,,,,,,,,,,,,,,財務局,,,,,,,,,,,,,,,,,渉外局,,,,,,,,,,,,,,,,,,,,,,,,,,制作局,,,,,,,,,,,情報局,,,,,,,,,,,,,,,,,,,,,カウンター,,,,,,,,,,,,,,,,,,,,,,,,
,,執行部,執行部,局長,参加団体部門,参加団体部門,参加団体部門,参加団体部門,参加団体部門,物品管理部門,物品管理部門,物品管理部門,物品管理部門,物品管理部門,物品管理部門,物品管理部門,会場電力部門,会場電力部門,会場電力部門,会場電力部門,会場電力部門,国際交流部門,国際交流部門,国際交流部門,国際交流部門,衛生管理部門,衛生管理部門,衛生管理部門,衛生管理部門,衛生管理部門,局長,,,,,,,,,,,,,,,,,,,,局長,局長補佐,局長補佐,局長補佐,局長補佐,局長補佐,局長補佐,ご飯部門長,ご飯部門,ご飯部門,ご飯部門,ご飯部門,非営利団体部門長,非営利団体部門,非営利団体部門,非営利団体部門,非営利団体部門,局長,ゲスト(外部講師)部門,ゲスト(外部講師)部門,ゲスト(外部講師)部門,ゲスト(外部講師)部門,ゲスト(外部講師)部門,ゲスト(外部講師)部門,フリマ部門,フリマ部門,フリマ部門,企業協賛部門,企業協賛部門,企業協賛部門,企業協賛部門,演舞誘致部門,広報部門,広報部門,広報部門,広報部門,広報部門,地域他大学部門,地域他大学部門,地域他大学部門,地域他大学部門,地域他大学部門,地域他大学部門,局長,総務部門長,企画部門長,渉外部門長,,,,,,,,局長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:00,10:30,本部指揮,本部指揮,本部指揮,参加団体窓口,参加団体緊急対応,,参加団体窓口,休憩,物品窓口,休憩,F講待機,物品緊急対応,,麻雀受付(105),物品窓口,,,会場緊急対応,会場緊急対応,会場緊急対応,国際対応,国際対応,国際対応,国際対応,総務緊急対応,衛生対応,休憩,衛生対応,休憩,企画指揮,,ポーカー準備,,ポーカー準備,麻雀大会　準備受付1,ポーカー準備,,,ポーカー準備,麻雀大会　準備受付1,ポーカー準備,ポーカー準備,ポーカー準備,巡回1,F講待機,,F講待機,休憩,F講待機,休憩,,巡回2,"検温所対応
新講義棟1F","検温所対応
講義棟1F","検温所対応
講義棟1F",F講待機,,会場アナウンス,"検温所対応
講義棟1F",検温所対応 体育館,検温所対応 体育館,F講待機,休憩,F講待機,売店のチェック,ポーカーディーラー,音響業者・外部来場者の臨時対応,,F講待機,"検温所対応
講義棟1F",巡回1,,F講待機,"検温所対応
講義棟1F",F講待機,,休憩,"検温所対応
講義棟1F",,,検温所対応 体育館,F講待機,"検温所対応
講義棟2F",,"検温所対応
講義棟2F",売店のチェック,,休憩,"検温所対応
新講義棟1F",検温所対応 体育館,,,カメラ,麻雀受付(104),F講待機,F講待機,カメラ,休憩,F講待機,麻雀受付(104),カメラ,ポーカーディーラー,巡回2,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,D講義室待機,,D講義室配信対応,F講待機,休憩,カメラ,Ａ講義室配信対応,F講待機,Ａ講義室配信対応,検温所対応 体育館,F講待機,F講待機,検温所対応 体育館,,4,0,6,0,0,2,0,2,6,2,2,2,1,1,2,0,0,2,0,2,1,0,18,11,1
10:30,11:00,本部指揮,本部指揮,本部指揮,参加団体窓口,参加団体緊急対応,,参加団体窓口,休憩,物品窓口,休憩,F講待機,物品緊急対応,,麻雀受付(105),物品窓口,,,会場緊急対応,会場緊急対応,会場緊急対応,国際対応,国際対応,国際対応,国際対応,総務緊急対応,衛生対応,休憩,衛生対応,休憩,企画指揮,,ポーカー準備,,ポーカー準備,麻雀大会　準備受付1,ポーカー準備,,,ポーカー準備,麻雀大会　準備受付1,ポーカー準備,ポーカー準備,ポーカー準備,巡回1,F講待機,,F講待機,休憩,F講待機,休憩,,巡回2,"検温所対応
新講義棟1F","検温所対応
講義棟1F","検温所対応
講義棟1F",F講待機,,休憩,"検温所対応
講義棟1F",検温所対応 体育館,検温所対応 体育館,F講待機,休憩,F講待機,売店のチェック,ポーカーディーラー,音響業者・外部来場者の臨時対応,,F講待機,"検温所対応
講義棟1F",巡回1,,ストスタ,"検温所対応
講義棟1F",F講待機,,休憩,"検温所対応
講義棟1F",,,検温所対応 体育館,F講待機,"検温所対応
講義棟2F",,"検温所対応
講義棟2F",売店のチェック,,休憩,"検温所対応
新講義棟1F",検温所対応 体育館,,,カメラ,麻雀受付(104),F講待機,F講待機,カメラ,休憩,F講待機,麻雀受付(104),カメラ,ポーカーディーラー,巡回2,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,D講義室待機,,D講義室配信対応,F講待機,休憩,カメラ,Ａ講義室配信対応,F講待機,Ａ講義室配信対応,検温所対応 体育館,F講待機,F講待機,検温所対応 体育館,,4,0,6,0,0,2,0,2,6,2,2,2,0,1,2,0,0,2,0,2,1,0,17,12,1
11:00,11:30,本部指揮,本部指揮,本部指揮,参加団体窓口,参加団体緊急対応,,参加団体窓口,休憩,物品窓口,物品窓口,F講待機,物品緊急対応,,休憩,休憩,,,会場緊急対応,休憩,会場緊急対応,国際対応,国際対応,国際対応,休憩,総務緊急対応,衛生対応,休憩,衛生対応,休憩,企画指揮,,休憩,,ポーカー準備,麻雀大会　準備受付1,ポーカー準備,,,ポーカー準備,麻雀大会　準備受付1,ポーカー準備,休憩,休憩,休憩,休憩,,休憩,休憩,休憩,巡回1,,巡回2,"検温所対応
新講義棟1F",F講待機,休憩,休憩,,会場アナウンス,"検温所対応
講義棟1F",検温所対応 体育館,休憩,検温所対応 体育館,"検温所対応
講義棟1F","検温所対応
講義棟1F",休憩,ポーカーディーラー,音響業者・外部来場者の臨時対応,,検温所対応 体育館,"検温所対応
講義棟1F",休憩,,ストスタ,"検温所対応
講義棟1F",検温所対応 体育館,,休憩,F講待機,,,検温所対応 体育館,"検温所対応
講義棟1F",休憩,,"検温所対応
講義棟2F",休憩,,売店のチェック,休憩,検温所対応 体育館,,,休憩,麻雀受付(104),麻雀受付(104),"検温所対応
新講義棟1F",休憩,カメラ,カメラ,売店のチェック,"検温所対応
講義棟2F",ポーカーディーラー,巡回2,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,D講義室待機,,D講義室配信対応,休憩,休憩,休憩,巡回1,F講待機,休憩,カメラ,麻雀受付(105),カメラ,F講待機,,4,0,6,0,0,2,0,2,6,2,2,0,1,1,2,0,0,2,0,2,1,0,5,30,1
11:30,12:00,休憩,本部指揮,本部指揮,参加団体窓口,参加団体緊急対応,,参加団体窓口,休憩,物品窓口,物品窓口,休憩,物品緊急対応,,休憩,休憩,,,会場緊急対応,休憩,会場緊急対応,国際対応,巡回2,国際対応,休憩,総務緊急対応,衛生対応,休憩,衛生対応,休憩,企画指揮,,休憩,,ポーカー準備,麻雀大会　準備受付1,ポーカー準備,ポーカー準備,,休憩,麻雀大会　準備受付1,ポーカー準備,休憩,休憩,弁当受け取り,休憩,,休憩,休憩,休憩,巡回1,,休憩,"検温所対応
新講義棟1F",F講待機,休憩,休憩,,弁当受け取り,"検温所対応
講義棟1F",検温所対応 体育館,休憩,検温所対応 体育館,"検温所対応
講義棟1F","検温所対応
講義棟1F",休憩,ポーカーディーラー,音響業者・外部来場者の臨時対応,,検温所対応 体育館,"検温所対応
講義棟1F",休憩,,ストスタ,"検温所対応
講義棟1F",検温所対応 体育館,,休憩,F講待機,,,検温所対応 体育館,"検温所対応
講義棟1F",休憩,,"検温所対応
講義棟2F",休憩,,売店のチェック,休憩,検温所対応 体育館,,,休憩,休憩,麻雀受付(104),"検温所対応
新講義棟1F",休憩,カメラ,カメラ,売店のチェック,"検温所対応
講義棟2F",ポーカーディーラー,休憩,実行委員待機場所管理,休憩,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,D講義室待機,,D講義室配信対応,休憩,休憩,麻雀受付(104),巡回1,巡回2,休憩,カメラ,麻雀受付(105),カメラ,F講待機,,4,0,6,0,0,2,0,2,6,2,2,0,0,1,2,0,0,2,0,2,1,0,3,35,1
12:00,12:30,休憩,本部指揮,休憩,休憩,参加団体緊急対応,,休憩,参加団体窓口,休憩,物品窓口,休憩,物品緊急対応,,物品窓口,ストスタ,,,会場緊急対応,麻雀受付(105),休憩,休憩,巡回2,休憩,国際対応,総務緊急対応,検温所対応 体育館,売店のチェック,衛生対応,F講待機,企画指揮,,ポーカー準備,,休憩,麻雀大会　準備受付1,休憩,休憩,,休憩,麻雀大会　準備受付1,休憩,ポーカー準備,ポーカー準備,ケータリング受け渡し,ポーカー準備,,検温所対応 体育館,麻雀大会　受付2,カメラ,休憩,,休憩,休憩,カメラ,巡回1,休憩,,ケータリング受け渡し,F講待機,休憩,休憩,検温所対応 体育館,"検温所対応
講義棟1F","検温所対応
講義棟1F",検温所対応 体育館,ポーカーディーラー,音響業者・外部来場者の臨時対応,,検温所対応 体育館,休憩,"検温所対応
講義棟1F",,ストスタ,休憩,検温所対応 体育館,,"検温所対応
講義棟1F",休憩,,,休憩,"検温所対応
講義棟1F","検温所対応
講義棟1F",休憩,カメラ,,,休憩,"検温所対応
講義棟2F",休憩,,,巡回1,休憩,休憩,"検温所対応
新講義棟1F","検温所対応
新講義棟1F",休憩,麻雀受付(104),休憩,"検温所対応
講義棟2F",ポーカーディーラー,休憩,休憩,休憩,本部指揮補佐,休憩,実行委員待機場所管理,　,,売店のチェック,,休憩,D講義室配信対応,D講義室待機,麻雀受付(104),休憩,巡回2,カメラ,F講待機,休憩,休憩,休憩,,4,0,6,0,0,2,0,2,6,2,2,0,0,1,2,0,0,2,0,2,1,0,3,39,1
12:30,13:00,本部指揮,休憩,休憩,休憩,参加団体緊急対応,,休憩,参加団体窓口,休憩,物品窓口,休憩,物品緊急対応,,物品窓口,ストスタ,,,会場緊急対応,麻雀受付(105),休憩,休憩,国際対応,休憩,国際対応,総務緊急対応,検温所対応 体育館,売店のチェック,衛生対応,F講待機,企画指揮,,ポーカー準備,,休憩,麻雀大会　準備受付1,休憩,休憩,,巡回2,麻雀大会　準備受付1,休憩,ポーカー準備,ポーカー準備,休憩,ポーカー準備,,検温所対応 体育館,麻雀大会　受付2,カメラ,休憩,,休憩,休憩,カメラ,巡回1,麻雀受付(104),,休憩,F講待機,休憩,F講待機,検温所対応 体育館,"検温所対応
講義棟1F","検温所対応
講義棟1F",検温所対応 体育館,ポーカーディーラー,音響業者・外部来場者の臨時対応,,検温所対応 体育館,休憩,"検温所対応
講義棟1F",,ストスタ,休憩,検温所対応 体育館,,"検温所対応
講義棟1F",休憩,,,休憩,"検温所対応
講義棟1F","検温所対応
講義棟1F",休憩,カメラ,,,休憩,"検温所対応
講義棟2F",休憩,,,巡回1,巡回2,休憩,"検温所対応
新講義棟1F","検温所対応
新講義棟1F",休憩,麻雀受付(104),休憩,"検温所対応
講義棟2F",ポーカーディーラー,休憩,休憩,本部指揮補佐,休憩,休憩,実行委員待機場所管理,　,,売店のチェック,,休憩,D講義室配信対応,D講義室待機,休憩,休憩,休憩,カメラ,F講待機,休憩,休憩,休憩,,4,0,6,0,0,2,0,2,6,2,2,0,0,1,2,0,0,2,0,2,1,0,4,40,1
13:00,13:30,本部指揮,休憩,本部指揮,参加団体窓口,参加団体緊急対応,休憩,売店のチェック,参加団体窓口,F講待機,休憩,検温所対応 体育館,物品緊急対応,,物品窓口,物品窓口,,,会場緊急対応,売店のチェック,会場緊急対応,国際対応,休憩,国際対応,国際対応,総務緊急対応,休憩,麻雀受付(105),衛生対応,衛生対応,企画指揮,,ポーカー準備,,ポーカー準備,休憩,ポーカー受付,ポーカー準備,,巡回2,休憩,ポーカー準備,巡回1,ポーカー準備,休憩,ポーカー準備,,検温所対応 体育館,麻雀大会　受付2,検温所対応 体育館,"検温所対応
講義棟1F",,休憩,カメラ,休憩,カメラ,麻雀受付(104),,休憩,休憩,"検温所対応
講義棟1F",F講待機,休憩,休憩,休憩,検温所対応 体育館,休憩,音響業者・外部来場者の臨時対応,,休憩,検温所対応 体育館,"検温所対応
講義棟1F",,ストスタ,休憩,休憩,,"検温所対応
講義棟1F","検温所対応
新講義棟1F",,,カメラ,休憩,"検温所対応
講義棟1F",,休憩,F講待機,,ポーカー受付,"検温所対応
講義棟2F",,,,"検温所対応
講義棟2F",巡回2,吹部,休憩,"検温所対応
新講義棟1F","検温所対応
講義棟1F",休憩,カメラ,休憩,休憩,F講待機,実行委員待機場所管理,本部指揮補佐,休憩,本部指揮補佐,休憩,　,,休憩,,麻雀受付(104),D講義室配信対応,D講義室待機,吹部,休憩,休憩,F講待機,休憩,検温所対応 体育館,巡回1,F講待機,,4,0,6,0,0,2,0,2,6,2,2,0,0,1,2,0,0,0,2,2,1,0,6,31,1
13:30,14:00,本部指揮,本部指揮,本部指揮,参加団体窓口,参加団体緊急対応,休憩,売店のチェック,参加団体窓口,F講待機,休憩,検温所対応 体育館,物品緊急対応,,物品窓口,物品窓口,,,会場緊急対応,売店のチェック,会場緊急対応,国際対応,休憩,国際対応,国際対応,総務緊急対応,休憩,麻雀受付(105),衛生対応,衛生対応,企画指揮,,ポーカー大会,,ポーカー大会,休憩,ポーカー受付,ポーカー大会,,休憩,休憩,ポーカー大会,巡回1,ポーカー大会,ポーカー大会,ポーカー大会,,検温所対応 体育館,麻雀大会　受付2,検温所対応 体育館,"検温所対応
講義棟1F",,麻雀受付(104),カメラ,休憩,カメラ,休憩,,巡回2,休憩,"検温所対応
講義棟1F",ポーカーディーラー,休憩,休憩,休憩,検温所対応 体育館,休憩,音響業者・外部来場者の臨時対応,,休憩,検温所対応 体育館,"検温所対応
講義棟1F",,ストスタ,巡回2,休憩,,"検温所対応
講義棟1F","検温所対応
新講義棟1F",,,カメラ,休憩,"検温所対応
講義棟1F",,休憩,F講待機,,ポーカー受付,"検温所対応
講義棟2F",,,,"検温所対応
講義棟2F",休憩,吹部,休憩,"検温所対応
新講義棟1F","検温所対応
講義棟1F",休憩,カメラ,休憩,休憩,F講待機,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,休憩,　,,休憩,,麻雀受付(104),D講義室配信対応,D講義室待機,吹部,ポーカーディーラー,休憩,F講待機,休憩,検温所対応 体育館,巡回1,F講待機,,4,0,6,0,0,2,0,2,6,2,2,0,0,1,2,0,0,2,2,2,1,0,5,27,1
14:00,14:30,本部指揮,本部指揮,本部指揮,参加団体窓口,参加団体緊急対応,巡回1,F講待機,参加団体窓口,F講待機,休憩,休憩,物品緊急対応,,物品窓口,物品窓口,,,会場緊急対応,休憩,会場緊急対応,国際対応,,国際対応,国際対応,総務緊急対応,休憩,休憩,衛生対応,衛生対応,企画指揮,,ポーカー大会,,ポーカー大会,F講待機,売店のチェック,ポーカー大会,,ポーカー大会,カメラ,ポーカー大会,ポーカー大会,ポーカー大会,ポーカー大会,ポーカー大会,,カメラ,麻雀大会　受付2,検温所対応 体育館,"検温所対応
講義棟1F",,麻雀受付(104),休憩,休憩,F講待機,休憩,,巡回2,巡回1,"検温所対応
講義棟1F",ポーカーディーラー,休憩,F講待機,休憩,F講待機,カメラ,音響業者・外部来場者の臨時対応,,休憩,検温所対応 体育館,休憩,,ストスタ,巡回2,"検温所対応
講義棟2F",,休憩,"検温所対応
新講義棟1F",,,"検温所対応
講義棟1F",休憩,休憩,,麻雀受付(105),"検温所対応
講義棟1F",,休憩,F講待機,,,,"検温所対応
講義棟2F",カメラ,吹部,"検温所対応
講義棟1F",F講待機,"検温所対応
講義棟1F",検温所対応 体育館,休憩,休憩,休憩,検温所対応 体育館,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,D講義室待機,,休憩,休憩,休憩,吹部,ポーカーディーラー,検温所対応 体育館,D講義室配信対応,麻雀受付(104),検温所対応 体育館,"検温所対応
新講義棟1F",売店のチェック,,4,0,6,0,0,2,0,2,6,2,2,0,0,1,2,0,0,2,0,2,1,0,8,22,1
14:30,15:00,本部指揮,本部指揮,本部指揮,参加団体窓口,参加団体緊急対応,巡回1,F講待機,参加団体窓口,F講待機,F講待機,物品窓口,物品緊急対応,,休憩,物品窓口,,,会場緊急対応,休憩,会場緊急対応,国際対応,,国際対応,国際対応,総務緊急対応,休憩,休憩,衛生対応,衛生対応,企画指揮,,ポーカー大会,,ポーカー大会,F講待機,売店のチェック,ポーカー大会,,ポーカー大会,カメラ,ポーカー大会,ポーカー大会,ポーカー大会,ポーカー大会,ポーカー大会,,カメラ,麻雀大会　受付2,検温所対応 体育館,"検温所対応
講義棟1F",,休憩,休憩,巡回2,F講待機,休憩,,休憩,巡回1,"検温所対応
講義棟1F",ポーカーディーラー,休憩,F講待機,休憩,F講待機,カメラ,音響業者・外部来場者の臨時対応,,巡回2,検温所対応 体育館,休憩,,休憩,休憩,"検温所対応
講義棟2F",,休憩,"検温所対応
新講義棟1F",,,"検温所対応
講義棟1F",休憩,麻雀受付(104),,麻雀受付(105),"検温所対応
講義棟1F",,休憩,F講待機,,,,"検温所対応
講義棟2F",カメラ,吹部,"検温所対応
講義棟1F",F講待機,"検温所対応
講義棟1F",検温所対応 体育館,休憩,休憩,休憩,検温所対応 体育館,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,D講義室待機,,休憩,休憩,休憩,吹部,ポーカーディーラー,検温所対応 体育館,D講義室配信対応,麻雀受付(104),検温所対応 体育館,"検温所対応
新講義棟1F",売店のチェック,,4,0,6,0,0,2,0,2,6,2,2,0,0,1,2,0,0,2,0,2,1,0,9,22,1
15:00,15:30,本部指揮,本部指揮,本部指揮,参加団体窓口,参加団体緊急対応,参加団体窓口,参加団体窓口,麻雀受付(105),休憩,F講待機,物品窓口,物品緊急対応,,カメラ,物品窓口,,,会場緊急対応,会場緊急対応,会場緊急対応,国際対応,,国際対応,国際対応,総務緊急対応,休憩,休憩,衛生対応,衛生対応,企画指揮,,ポーカー大会,,ポーカー大会,麻雀大会　受付2,売店のチェック,ポーカー大会,,ポーカー大会,休憩,ポーカー大会,ポーカー大会,ポーカー大会,ポーカー大会,ポーカー大会,,F講待機,麻雀大会　受付2,F講待機,F講待機,,休憩,休憩,巡回2,麻雀受付(104),カメラ,,休憩,検温所対応 体育館,F講待機,巡回1,休憩,検温所対応 体育館,休憩,休憩,休憩,音響業者・外部来場者の臨時対応,,巡回2,F講待機,"検温所対応
講義棟1F",,休憩,休憩,"検温所対応
講義棟2F",,"検温所対応
講義棟1F",カメラ,,,"検温所対応
講義棟1F",F講待機,麻雀受付(104),,F講待機,"検温所対応
講義棟1F",,"検温所対応
講義棟1F",休憩,,,休憩,F講待機,検温所対応 体育館,吹部,"検温所対応
講義棟1F","検温所対応
講義棟2F",F講待機,検温所対応 体育館,"検温所対応
新講義棟1F",F講待機,F講待機,検温所対応 体育館,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,D講義室待機,,巡回1,休憩,カメラ,吹部,F講待機,検温所対応 体育館,D講義室配信対応,休憩,F講待機,"検温所対応
新講義棟1F",売店のチェック,,4,0,6,0,0,2,0,2,6,2,2,0,0,1,2,0,0,0,0,2,1,0,14,17,1
15:30,16:00,本部指揮,本部指揮,本部指揮,参加団体窓口,参加団体緊急対応,参加団体窓口,参加団体窓口,麻雀受付(105),休憩,F講待機,物品窓口,物品緊急対応,,カメラ,物品窓口,,,会場緊急対応,会場緊急対応,会場緊急対応,国際対応,,国際対応,国際対応,総務緊急対応,休憩,休憩,衛生対応,衛生対応,企画指揮,,ポーカー大会,,ポーカー大会,麻雀大会　受付2,売店のチェック,ポーカー大会,,ポーカー大会,休憩,ポーカー大会,ポーカー大会,ポーカー大会,ポーカー大会,ポーカー大会,,F講待機,麻雀大会　受付2,F講待機,F講待機,,休憩,休憩,巡回2,麻雀受付(104),カメラ,,休憩,検温所対応 体育館,F講待機,巡回1,休憩,検温所対応 体育館,休憩,休憩,休憩,音響業者・外部来場者の臨時対応,,巡回2,F講待機,"検温所対応
講義棟1F",,休憩,休憩,"検温所対応
講義棟2F",,"検温所対応
講義棟1F",カメラ,,,"検温所対応
講義棟1F",F講待機,麻雀受付(104),,F講待機,"検温所対応
講義棟1F",,"検温所対応
講義棟1F",休憩,,,休憩,F講待機,検温所対応 体育館,吹部,"検温所対応
講義棟1F","検温所対応
講義棟2F",F講待機,検温所対応 体育館,"検温所対応
新講義棟1F",F講待機,F講待機,検温所対応 体育館,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,D講義室待機,,巡回1,休憩,カメラ,吹部,F講待機,検温所対応 体育館,D講義室配信対応,休憩,F講待機,"検温所対応
新講義棟1F",売店のチェック,,4,0,6,0,0,2,0,2,6,2,2,0,0,1,2,0,0,0,0,2,1,0,14,17,1
16:00,16:30,本部指揮,本部指揮,本部指揮,閉店チェック,参加団体緊急対応,閉店チェック,閉店チェック,閉店チェック,休憩,F講待機,物品窓口,物品緊急対応,,F講待機,物品窓口,,,会場緊急対応,閉店チェック,閉店チェック,閉店チェック(国際),,閉店チェック(国際),閉店チェック(国際),閉店チェック,閉店チェック,閉店チェック,衛生対応,閉店チェック,企画指揮,,ヒーローショー,,ポーカー大会,休憩,F講待機,ヒーローショー,,ヒーローショー,ヒーローショー,ヒーローショー,ヒーローショー,ヒーローショー,ヒーローショー,休憩,,休憩,ヒーローショー,ヒーローショー,休憩,,F講待機,F講待機,ヒーローショー,休憩,F講待機,,F講待機,検温所対応 体育館,休憩,休憩,F講待機,検温所対応 体育館,F講待機,休憩,"検温所対応
講義棟2F",音響業者・外部来場者の臨時対応,,F講待機,休憩,"検温所対応
講義棟1F",,"検温所対応
講義棟1F",F講待機,休憩,,"検温所対応
講義棟1F",休憩,,,F講待機,検温所対応 体育館,F講待機,,ゴミ集積場管理(講義棟),休憩,,"検温所対応
講義棟1F",ゴミ集積場管理(講義棟),,,検温所対応 体育館,"検温所対応
講義棟1F",検温所対応 体育館,ドキュメンタリー撮影,カメラ,"検温所対応
講義棟2F",休憩,F講待機,"検温所対応
新講義棟1F","検温所対応
新講義棟1F",ドキュメンタリー撮影,カメラ,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,休憩,,"検温所対応
講義棟1F",D講義室待機,休憩,F講待機,検温所対応 体育館,F講待機,休憩,D講義室配信対応,休憩,F講待機,F講待機,,2,2,6,0,0,2,0,2,6,0,0,0,0,1,0,2,0,0,0,0,0,0,18,18,1
16:30,17:00,本部指揮,本部指揮,本部指揮,閉店チェック,参加団体緊急対応,閉店チェック,閉店チェック,閉店チェック,休憩,F講待機,物品窓口,物品緊急対応,,F講待機,物品窓口,,,会場緊急対応,閉店チェック,閉店チェック,閉店チェック(国際),,閉店チェック(国際),閉店チェック(国際),閉店チェック,閉店チェック,閉店チェック,衛生対応,閉店チェック,企画指揮,,ヒーローショー,,休憩,休憩,F講待機,ヒーローショー,,ヒーローショー,ヒーローショー,ヒーローショー,ヒーローショー,ヒーローショー,ヒーローショー,休憩,,休憩,ヒーローショー,ヒーローショー,休憩,,F講待機,F講待機,ヒーローショー,休憩,F講待機,,F講待機,検温所対応 体育館,休憩,休憩,F講待機,検温所対応 体育館,F講待機,休憩,"検温所対応
講義棟2F",音響業者・外部来場者の臨時対応,,F講待機,休憩,"検温所対応
講義棟1F",,"検温所対応
講義棟1F",F講待機,休憩,,"検温所対応
講義棟1F",休憩,,,F講待機,検温所対応 体育館,F講待機,,ゴミ集積場管理(講義棟),休憩,,"検温所対応
講義棟1F",ゴミ集積場管理(講義棟),,,検温所対応 体育館,"検温所対応
講義棟1F",検温所対応 体育館,ドキュメンタリー撮影,カメラ,"検温所対応
講義棟2F",休憩,F講待機,"検温所対応
新講義棟1F","検温所対応
新講義棟1F",ドキュメンタリー撮影,カメラ,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,休憩,,"検温所対応
講義棟1F",D講義室待機,休憩,F講待機,検温所対応 体育館,F講待機,休憩,D講義室配信対応,休憩,F講待機,F講待機,,2,2,6,0,0,2,0,2,6,0,0,0,0,1,0,2,0,0,0,0,0,0,18,19,1
17:00,17:30,本部指揮,本部指揮,本部指揮,参加団体窓口,参加団体緊急対応,参加団体窓口,休憩,休憩,休憩,休憩,休憩,物品緊急対応,,F講待機,休憩,,,会場緊急対応,休憩,休憩,国際対応,,国際対応,国際対応,総務緊急対応,休憩,休憩,衛生対応,休憩,企画指揮,,ヒーローショー,,休憩,検温所対応 体育館,休憩,ヒーローショー,,ヒーローショー,ヒーローショー,ヒーローショー,ヒーローショー,ヒーローショー,ヒーローショー,ゲーム　マルチメディア準備,,ゲーム　マルチメディア準備,ヒーローショー,ヒーローショー,検温所対応 体育館,,ご飯準備・管理・片付け 夜ごはん,ご飯準備・管理・片付け 夜ごはん,ヒーローショー,ご飯準備・管理・片付け 夜ごはん,ご飯準備・管理・片付け 夜ごはん,　,会場アナウンス,弁当受け取り,弁当受け取り,F講待機,ご飯準備・管理・片付け 夜ごはん,ご飯準備・管理・片付け 夜ごはん,ご飯準備・管理・片付け 夜ごはん,弁当受け取り,ご飯準備・管理・片付け 夜ごはん,音響業者・外部来場者の臨時対応,,休憩,ドキュメンタリー撮影,F講待機,,カメラ,検温所対応 体育館,F講待機,,F講待機,休憩,,,休憩,検温所対応 体育館,休憩,休憩,ゴミ集積場管理(講義棟),休憩,,ドキュメンタリー撮影,ゴミ集積場管理(講義棟),,,検温所対応 体育館,休憩,休憩,休憩,休憩,休憩,休憩,F講待機,休憩,休憩,休憩,休憩,実行委員待機場所管理,本部指揮補佐,本部指揮補佐,本部指揮補佐,実行委員待機場所管理,　,,休憩,,ゲーム　マルチメディア準備,D講義室待機,ゲーム　マルチメディア準備,休憩,検温所対応 体育館,休憩,休憩,D講義室配信対応,休憩,休憩,カメラ,,2,2,0,0,0,0,0,0,6,0,0,0,1,1,0,2,0,0,0,0,0,0,6,35,2
